# Fix print output for fix data_equilibration
0 1687.91663736959 1682.88193902326 1692.86039630258 86.88 86.88 86.88 655781.916672 292.999999999999 -148418.491242062
100 1106.96264455767 1086.69044541655 1146.77056004416 86.8021067808986 86.8021067808986 86.8021067808986 654019.652134554 149.51967788168 -148332.745519565
200 -813.475830713556 -869.580441711979 -845.293621917526 86.8611708957971 86.8611708957971 86.8611708957971 655355.635243905 166.43817632722 -148245.970177957
300 164.775384734305 271.57677321992 240.880933992782 86.8103028436429 86.8103028436429 86.8103028436429 654204.93193225 173.932563800895 -148147.562228474
400 -427.884845052424 -365.990363830107 -290.110361967306 86.8333831941449 86.8333831941449 86.8333831941449 654726.873226731 189.611795209849 -148047.14143435
500 303.450444815366 335.514060952217 494.78118259166 86.7933579127478 86.7933579127478 86.7933579127478 653821.91424948 201.740282335963 -147944.991166044
600 -212.073628326026 -239.171022715786 -240.932597927503 86.8058606306222 86.8058606306222 86.8058606306222 654104.507137135 213.266765092477 -147842.923083913
700 -178.834093779301 -85.9170180428957 3.04107347408428 86.7840448164514 86.7840448164514 86.7840448164514 653611.467739117 224.299854336938 -147743.516851283
800 -59.8297608586606 2.7979186836602 55.5544105391096 86.7670432747656 86.7670432747656 86.7670432747656 653227.403163964 239.628512983648 -147648.731862304
900 -91.9791274647885 -48.6007201163793 78.3055590633287 86.7540914198302 86.7540914198302 86.7540914198302 652934.921938517 248.938054929878 -147560.301053209
1000 75.4090715291953 8.58758077925801 185.100523684874 86.7370530771207 86.7370530771207 86.7370530771207 652550.291864735 259.060053650726 -147479.433135517
1100 -375.377743058327 -458.561502216358 -440.276812580376 86.7310716220788 86.7310716220788 86.7310716220788 652415.300038288 269.140843375526 -147408.649934004
1200 204.005278816577 66.0989727855592 -20.5054699839223 86.7083623949926 86.7083623949926 86.7083623949926 651902.958799175 277.176149067397 -147347.632881235
1300 154.65628288838 187.240204570777 119.845899113671 86.6815725655456 86.6815725655456 86.6815725655456 651298.900322659 284.902351468827 -147299.747003391
1400 31.3209257691603 -56.1688993963767 8.84926611026344 86.6657675883174 86.6657675883174 86.6657675883174 650942.703940994 289.377092928295 -147264.65639393
1500 -148.779563416978 -75.2182951329588 35.725695563859 86.6452180448625 86.6452180448625 86.6452180448625 650479.773619719 295.825249023203 -147246.612884132
1600 153.996653858137 129.602391049055 111.653875683209 86.6228064597094 86.6228064597094 86.6228064597094 649975.146381768 297.680148710606 -147249.444577702
1700 208.679039618071 330.845565012386 245.409190071643 86.5899418194097 86.5899418194097 86.5899418194097 649235.626495684 295.873640967165 -147268.572838905
1800 -239.112151326162 -85.1333475365416 -148.042111338753 86.5868988868816 86.5868988868816 86.5868988868816 649167.182837912 297.735460471028 -147287.692367812
1900 367.42947852829 349.602990129071 280.773654292546 86.5542630408219 86.5542630408219 86.5542630408219 648433.418163282 296.11778504873 -147305.433384024
2000 -6.63081681646103 15.865729393632 -226.93973935587 86.5608743689757 86.5608743689757 86.5608743689757 648582.018593629 295.384053744029 -147320.762308705
2100 61.1178527684264 174.690210495871 79.2380010638968 86.5396273753891 86.5396273753891 86.5396273753891 648104.538351088 294.227955209906 -147333.052900494
2200 -282.197993244226 -308.006722484474 -453.577345819881 86.5447101307101 86.5447101307101 86.5447101307101 648218.7409553 293.553354608385 -147343.999115477
2300 217.532083418349 308.342901358886 208.030104177411 86.5195022166257 86.5195022166257 86.5195022166257 647652.48508577 294.264024998326 -147352.337208286
2400 -90.2192056985995 -125.382030817919 -169.186943414478 86.524039204409 86.524039204409 86.524039204409 647754.376986189 293.516950321608 -147360.822491212
2500 12.3090323949374 214.830819375329 6.11258913992313 86.5063689278037 86.5063689278037 86.5063689278037 647357.597256596 292.743671436964 -147368.504637798
2600 85.7995106383679 147.198770387636 36.4877891080007 86.5009361040804 86.5009361040804 86.5009361040804 647235.637721664 294.043407870239 -147374.724754926
2700 159.33183781427 213.832793685834 -10.2466391658369 86.4960848226647 86.4960848226647 86.4960848226647 647126.745970865 293.810739516758 -147380.605368329
2800 4.31958419502323 141.105508107835 29.0458767389158 86.4940262347312 86.4940262347312 86.4940262347312 647080.542644724 293.129256957409 -147385.695486022
2900 114.693312529049 152.011138613614 -64.7970417212993 86.4938298268665 86.4938298268665 86.4938298268665 647076.134545415 293.955103305279 -147388.96377455
3000 229.94865263379 240.613711801595 188.582995232628 86.4802789092152 86.4802789092152 86.4802789092152 646772.051522866 292.928731216233 -147392.96819645
3100 -23.5194588925847 -86.8690291887123 -209.54827693652 86.4898416439766 86.4898416439766 86.4898416439766 646986.629699258 291.555878412489 -147405.659480727
3200 170.010429205397 198.203709920369 109.002332656714 86.4780520413647 86.4780520413647 86.4780520413647 646722.089653426 293.152185020965 -147408.433730547
3300 -119.394494802049 -136.673979760379 -120.982830112573 86.4743347792777 86.4743347792777 86.4743347792777 646638.695123419 292.894676577407 -147402.708712416
3400 -126.172610913133 -200.837723809412 -303.428995290563 86.4742641055675 86.4742641055675 86.4742641055675 646637.109670861 294.677175068728 -147392.568416618
3500 -61.7250263811163 247.440497799712 -86.4522743953774 86.4577498472486 86.4577498472486 86.4577498472486 646266.709535376 294.305453404028 -147394.388004291
3600 -186.820528385316 -91.1614155735455 -295.497627157402 86.4679778126065 86.4679778126065 86.4679778126065 646496.097028905 292.40340713863 -147410.410117679
3700 260.466113555296 418.1948755803 213.018097134153 86.4489826280338 86.4489826280338 86.4489826280338 646070.126092428 293.710584915599 -147415.521242015
3800 -108.209405693783 -192.250774429222 -156.741065364751 86.4593040950623 86.4593040950623 86.4593040950623 646301.563901099 292.46257952527 -147419.222303233
3900 405.617489098298 472.195731415835 208.674185455182 86.4409305568054 86.4409305568054 86.4409305568054 645889.613217037 294.749247443415 -147424.963603027
4000 -310.401126763244 -283.166052642665 -371.173214466856 86.4584843732708 86.4584843732708 86.4584843732708 646283.181294678 290.864305657144 -147432.947850166
4100 162.748149522817 346.557176953694 109.468072885909 86.4468400016308 86.4468400016308 86.4468400016308 646022.088999595 291.558814846725 -147435.382528117
4200 232.558749952665 169.041157432079 159.581296551587 86.4483275095557 86.4483275095557 86.4483275095557 646055.438264159 291.440279050514 -147424.167235522
4300 -220.158687193467 -148.076065172935 -358.995498670499 86.4526758264706 86.4526758264706 86.4526758264706 646152.932172179 293.914590541215 -147416.213677199
4400 226.267680132273 145.283124371533 -17.5448749679456 86.4413046272946 86.4413046272946 86.4413046272946 645897.9984561 292.261949239338 -147418.225005609
4500 -100.015383101481 -59.8393142240788 -101.871065522851 86.4487602367978 86.4487602367978 86.4487602367978 646065.140031519 293.906817251814 -147429.020694955
4600 145.368959723579 143.829185522792 69.0957634214937 86.4391211326753 86.4391211326753 86.4391211326753 645849.053827616 292.487011089889 -147437.686996519
4700 -93.1097505217752 -82.8243047400828 -124.935133315457 86.4469449117562 86.4469449117562 86.4469449117562 646024.441000221 292.322995275141 -147435.327112263
4800 -29.7184762758509 104.292895963958 8.64376103632632 86.4420879036715 86.4420879036715 86.4420879036715 645915.55677144 293.152312049131 -147423.221611456
4900 -42.2316823704633 -129.934407516416 -278.33332680691 86.4459688346235 86.4459688346235 86.4459688346235 646002.558356541 294.906055652295 -147414.932080453
5000 48.2137181971948 97.0040483639695 -80.0424866675352 86.4410287468308 86.4410287468308 86.4410287468308 645891.814257304 293.048511268439 -147419.681420812
