# Fix print output for fix data_annealing
0 -129.470679977037 11.9920850256922 -158.32957687784 86.1627250945907 86.1627250945907 86.1627250945907 639673.380407405 294.751565959006 -145741.56130903
100 338.744281442471 211.447424013378 141.03230707311 86.142075814465 86.142075814465 86.142075814465 639213.588907786 294.397913684733 -145728.959406377
200 -300.068591174016 -452.88248198776 -225.551459582284 86.1636267337404 86.1636267337404 86.1636267337404 639693.461965789 299.086995418593 -145695.48361622
300 348.886960731722 413.385675339326 375.817928544906 86.1316266834026 86.1316266834026 86.1316266834026 638981.005132462 305.461334036818 -145644.438503632
400 -226.064627834284 -339.993227012196 -518.366099596505 86.16057468959 86.16057468959 86.16057468959 639625.487684499 312.942971884849 -145580.693517325
500 615.701873999159 576.167143586504 470.631223725241 86.1309984943031 86.1309984943031 86.1309984943031 638967.024275832 322.617855807945 -145507.291057766
600 -131.778761231062 -188.113384777075 -276.805396441457 86.1493275962889 86.1493275962889 86.1493275962889 639375.037108876 332.714262104299 -145425.129071572
700 389.973598200191 242.190838335151 186.436556657976 86.124655552533 86.124655552533 86.124655552533 638825.868400374 340.333977493197 -145335.995167098
800 -114.369139610636 -83.8319520475046 -326.055696800753 86.1414483034641 86.1414483034641 86.1414483034641 639199.619753925 351.847163850321 -145241.42466762
900 46.4925376839412 -117.187713006601 -33.524283804256 86.1291394179871 86.1291394179871 86.1291394179871 638925.650223187 365.040840671151 -145141.173486534
1000 110.37321968133 183.099220484567 80.7933462466533 86.1161610987005 86.1161610987005 86.1161610987005 638636.865322795 374.433380804764 -145036.846707699
1100 -342.431435336687 -335.325542149818 -373.065072563128 86.1337032680846 86.1337032680846 86.1337032680846 639027.222655903 387.518193119391 -144928.672121126
1200 331.98112665178 221.599951474573 336.01285094831 86.1050188503114 86.1050188503114 86.1050188503114 638389.004880359 401.142785800082 -144817.352831674
1300 141.800651096148 92.8142666205989 -25.573054443523 86.1302816462503 86.1302816462503 86.1302816462503 638951.070491609 414.448413921157 -144701.54709363
1400 488.895832272396 482.33880347693 378.075886139721 86.1019385761552 86.1019385761552 86.1019385761552 638320.495187137 425.426222539146 -144584.056639714
1500 -14.5525871724017 9.13769410177321 -101.934770024535 86.1247769207311 86.1247769207311 86.1247769207311 638828.569134095 442.551508363454 -144464.474005808
1600 84.5159059612244 370.937091594649 78.2882686331718 86.1049011741475 86.1049011741475 86.1049011741475 638386.387504479 455.090574230547 -144341.314535126
1700 -37.6248689010639 104.147286135341 -101.017924731073 86.1114841067101 86.1114841067101 86.1114841067101 638532.817351446 472.692238451715 -144217.504545834
1800 -194.099239820118 -5.90175373289062 -408.928300893378 86.1167023913144 86.1167023913144 86.1167023913144 638648.908065527 485.459377409581 -144090.453977087
1900 -75.815430326169 131.419375126349 -99.6641045476677 86.1024479694146 86.1024479694146 86.1024479694146 638331.824481922 495.327126259215 -143962.831645938
2000 145.493273091293 293.459646850325 74.9892411332396 86.1091927763592 86.1091927763592 86.1091927763592 638481.846773871 514.968596733459 -143834.224078839
2100 18.0261247727724 11.1130493319159 -288.806652502618 86.1142600721402 86.1142600721402 86.1142600721402 638594.572256287 526.80334718988 -143704.307338293
2200 648.405784257244 470.409372911374 743.65744262607 86.0836182535436 86.0836182535436 86.0836182535436 637913.126333466 544.55651650799 -143573.783953118
2300 -462.798481720632 -514.208493798182 -377.654444981632 86.1280243031699 86.1280243031699 86.1280243031699 638900.834014409 559.722027963828 -143442.276605507
2400 523.707991639027 440.94053563538 650.971106203043 86.0791596424419 86.0791596424419 86.0791596424419 637814.011334774 572.092585393953 -143310.141152669
2500 -752.026714999426 -572.076656906401 -404.968501054066 86.1283899911566 86.1283899911566 86.1283899911566 638908.972109537 587.172223869036 -143177.865703427
2600 512.583194140159 647.250099165153 851.197093481292 86.0812421330574 86.0812421330574 86.0812421330574 637860.303857818 602.411758289612 -143045.088482163
2700 -517.863366658662 -573.39895629743 -533.903851780862 86.1161438913815 86.1161438913815 86.1161438913815 638636.482494788 616.543192529247 -142912.276762425
2800 268.274888036205 352.526220605745 270.349132409951 86.0843226259329 86.0843226259329 86.0843226259329 637928.785482513 631.53264416986 -142780.355508008
2900 -445.576788493254 -370.213395423636 -229.967619147551 86.1151530902762 86.1151530902762 86.1151530902762 638614.439434428 647.006846753343 -142647.402986049
3000 164.014429326467 108.587340208582 375.416549756616 86.0817977264625 86.0817977264625 86.0817977264625 637872.654746007 665.076555836141 -142516.516220687
3100 -676.95273851985 -539.589183868266 -655.032007807106 86.1267529357223 86.1267529357223 86.1267529357223 638872.54128139 679.514275505508 -142383.457149862
3200 -68.8874263421744 -113.375661646504 361.900598826646 86.096223652147 86.096223652147 86.096223652147 638193.400104509 693.003484840155 -142252.031632963
3300 7.50027964151428 2.12212178221688 293.452447232252 86.1031015110612 86.1031015110612 86.1031015110612 638346.359943155 705.915633501423 -142118.824824671
3400 -339.038571761041 -588.631114182006 -558.642639514787 86.1350123400775 86.1350123400775 86.1350123400775 639056.359172339 723.966828362138 -141987.698062663
3500 393.645272353051 394.242773599567 393.696447683378 86.0931626947142 86.0931626947142 86.0931626947142 638125.333935127 735.972512478937 -141856.527701963
3600 -1166.11589525776 -799.329716348827 -796.721929293025 86.1416716954792 86.1416716954792 86.1416716954792 639204.592707047 758.455393914462 -141726.186616072
3700 493.359651877335 851.721391819501 714.973011190869 86.0784894669797 86.0784894669797 86.0784894669797 637799.114210766 765.931266055075 -141596.458236087
3800 -1164.80073637889 -1052.54901141869 -1134.56123874819 86.1468954015703 86.1468954015703 86.1468954015703 639320.885530612 782.069520892388 -141466.029690643
3900 163.351701873686 305.957835473847 371.824417225727 86.1082771989087 86.1082771989087 86.1082771989087 638461.480538388 802.410250192991 -141336.411921223
4000 -342.408513265793 -48.2323047739068 -87.4918327234042 86.1379377264409 86.1379377264409 86.1379377264409 639121.473817412 810.591070011053 -141205.045400763
4100 41.1126259584843 276.643729231022 555.459854162461 86.1294885301391 86.1294885301391 86.1294885301391 638933.419635992 828.832581703575 -141077.644748055
4200 437.156176205703 712.591137571907 687.723107324494 86.1136729939683 86.1136729939683 86.1136729939683 638581.511618785 845.774027762512 -140950.057255783
4300 -68.7010607727212 -246.89080784215 -170.079316149655 86.143743294544 86.143743294544 86.143743294544 639250.710020145 856.107231317962 -140821.128755771
4400 294.778042275743 339.005431407939 292.787381519016 86.1304487138823 86.1304487138823 86.1304487138823 638954.788635122 876.970936317692 -140693.983710887
4500 182.374782436634 -97.7301100601351 146.895799723285 86.1444170947433 86.1444170947433 86.1444170947433 639265.710434861 885.365689948237 -140564.8176233
4600 -28.1717285123776 -285.339902333496 -93.0633511830686 86.1444078299832 86.1444078299832 86.1444078299832 639265.504177405 903.126264317789 -140438.703991957
4700 -643.26205940164 -849.961746255956 -820.242783511834 86.1624222648066 86.1624222648066 86.1624222648066 639666.635792353 913.238489205246 -140310.205525205
4800 423.99152737937 695.503421869795 1082.0291254434 86.1364890435039 86.1364890435039 86.1364890435039 639089.227788776 934.199835311367 -140182.998455576
4900 -198.13550043867 -121.981849529754 106.660979104613 86.1743895330021 86.1743895330021 86.1743895330021 639933.206482714 943.754807783048 -140055.410712089
5000 299.005536574263 534.062544292031 711.642825019217 86.1445711353933 86.1445711353933 86.1445711353933 639269.139783563 964.031823851437 -139931.734079362
