# Fix print output for fix data_cooling
0 -356.472036336482 -189.907545909578 101.756165845376 86.7874871618138 86.7874871618138 86.7874871618138 653689.248591233 959.71367014819 -143157.221458709
100 -352.405086753777 -224.81414059318 -29.5187103972105 86.7903131839521 86.7903131839521 86.7903131839521 653753.108042748 968.718182307405 -143082.918731012
200 72.0648332958367 214.011452219795 -110.032499602081 86.7807382742002 86.7807382742002 86.7807382742002 653536.761209951 970.821262580639 -143004.618516732
300 -253.032259475434 -313.680913662404 -131.814911469623 86.7796799689043 86.7796799689043 86.7796799689043 653512.851538476 980.049210173248 -142958.086084885
400 -56.8761154957556 -24.0851988630071 -75.1916225501072 86.7882782099691 86.7882782099691 86.7882782099691 653707.123439478 982.059533588659 -142960.570971986
500 175.978823145542 -154.146586018816 -169.487485785458 86.7930520212611 86.7930520212611 86.7930520212611 653815.00135232 973.781072861554 -143012.691278274
600 -291.318027677354 -5.37628788336025 -119.190205372765 86.7852210380147 86.7852210380147 86.7852210380147 653638.044133102 968.852837466392 -143061.231141973
700 119.437524173286 -0.920771368774802 35.2561067938029 86.7801174465848 86.7801174465848 86.7801174465848 653522.73514468 961.614454257008 -143117.640060517
800 -92.2141254810642 15.0946909409266 5.86236277743726 86.781065611495 86.781065611495 86.781065611495 653544.156667744 956.475542009368 -143176.754114696
900 -419.548944842219 -190.702062895683 -342.662741828742 86.7890916218925 86.7890916218925 86.7890916218925 653725.503968387 950.102693904843 -143236.142992943
1000 77.5388223595459 -155.394435285314 -42.9692798626817 86.7842252471735 86.7842252471735 86.7842252471735 653615.544473539 944.044118167803 -143298.846694869
1100 204.291580798133 -66.2415714894886 486.702216706671 86.7750767697438 86.7750767697438 86.7750767697438 653408.860941535 935.202275095686 -143362.179602989
1200 135.055757215489 136.143382315282 -6.3309792592921 86.7799378111052 86.7799378111052 86.7799378111052 653518.676762516 928.934222613312 -143426.739805674
1300 -270.607136060146 -324.220956051563 -109.939504381646 86.7819910026379 86.7819910026379 86.7819910026379 653565.064123268 926.290661844293 -143491.204170682
1400 48.5419856066908 180.828906164428 277.443676646451 86.7629809734055 86.7629809734055 86.7629809734055 653135.65811081 914.812662564906 -143554.333174402
1500 176.065151118181 -139.543389899917 -114.556973787885 86.7667939606689 86.7667939606689 86.7667939606689 653221.772281805 912.196242716953 -143617.729033494
1600 -397.315784151263 -422.71417504541 -455.429578068222 86.7883659902516 86.7883659902516 86.7883659902516 653709.106978793 896.70263420779 -143679.613557804
1700 236.648455456124 9.35296377639921 144.464030405128 86.7806680725341 86.7806680725341 86.7806680725341 653535.175166781 900.669799711576 -143743.035661906
1800 485.846691343463 700.184823747892 524.572886788056 86.759172465203 86.759172465203 86.759172465203 653049.652652168 890.676180281256 -143804.039831596
1900 208.851012673143 -385.93638103098 -205.345134076046 86.7824217711176 86.7824217711176 86.7824217711176 653574.796671115 881.433237875707 -143865.934412889
2000 -168.847284493392 -342.421042119488 -417.285520422152 86.7891714914165 86.7891714914165 86.7891714914165 653727.308784818 873.023662924744 -143927.701498753
2100 676.316502150315 554.950329032726 365.347069159098 86.7579743335363 86.7579743335363 86.7579743335363 653022.597461074 864.384345371823 -143990.534488305
2200 111.241755472953 218.782993961664 106.192951226698 86.7653708894037 86.7653708894037 86.7653708894037 653189.632133064 860.476899236849 -144053.664562887
2300 -480.138932801393 -1006.7448366904 -858.673781958976 86.785765035074 86.785765035074 86.785765035074 653650.335836635 853.157211141375 -144116.516709124
2400 24.3109452199935 203.437012041916 178.595427586226 86.7639011409984 86.7639011409984 86.7639011409984 653156.438885058 844.651993048761 -144179.814880741
2500 319.44299544496 -57.7796457426907 146.813181028422 86.752860172611 86.752860172611 86.752860172611 652907.122227255 839.63320149879 -144244.181661275
2600 -742.90309599191 -575.729726338077 -720.64670390017 86.7777208609849 86.7777208609849 86.7777208609849 653468.592100096 831.383499501582 -144307.436576121
2700 -83.1108506280023 85.7535068150289 -22.715515965643 86.7617194775662 86.7617194775662 86.7617194775662 653107.169603622 824.096583491256 -144371.132710094
2800 629.112834821596 324.67801721038 622.166000744038 86.7444210536906 86.7444210536906 86.7444210536906 652716.600847608 820.453533268775 -144434.697479369
2900 -345.812140128092 -510.029951109298 -370.129475597861 86.7765079166442 86.7765079166442 86.7765079166442 653441.190713754 813.893244165672 -144497.369758034
3000 -447.598750558038 -406.152589320815 -774.224143878637 86.7787491290491 86.7787491290491 86.7787491290491 653491.822101057 805.65677386581 -144560.974456904
3100 659.094669652078 177.471667652339 338.694703138842 86.7413512063752 86.7413512063752 86.7413512063752 652647.305230559 795.346621610194 -144624.845338008
3200 446.408651672111 516.579041523525 238.633060540481 86.756711570284 86.756711570284 86.756711570284 652994.083623246 791.815854940305 -144687.206210343
3300 -999.324844593823 -1161.34702304498 -1090.49851236743 86.7811281653679 86.7811281653679 86.7811281653679 653545.569939659 780.187584589987 -144750.751259199
3400 497.911699840673 621.994564980496 640.648777403971 86.7435118817059 86.7435118817059 86.7435118817059 652696.077610939 775.178701770735 -144814.245853806
3500 420.037516572727 -13.0259534807164 211.131202609522 86.7500672207977 86.7500672207977 86.7500672207977 652844.064499119 767.797899030648 -144877.455178892
3600 -997.204822141607 -958.902240049766 -1100.95443724723 86.7840513791222 86.7840513791222 86.7840513791222 653611.616018811 761.677573801363 -144941.525836484
3700 271.659504521765 392.818779405786 557.166581297733 86.7573783272829 86.7573783272829 86.7573783272829 653009.139232677 753.535875077261 -145003.891603314
3800 308.862645910565 273.78639387782 446.443970966828 86.7428250889914 86.7428250889914 86.7428250889914 652680.57454845 747.430588389239 -145067.377436902
3900 -610.710380781505 -438.17330300569 -467.752185115704 86.7689109513528 86.7689109513528 86.7689109513528 653269.586592449 737.205604950945 -145130.055591705
4000 -165.477648229305 -380.316568592978 -230.045404524378 86.7623028110156 86.7623028110156 86.7623028110156 653120.342987753 734.785188402932 -145194.765926644
4100 88.4041673227109 391.242454179727 140.590534471402 86.7443189798117 86.7443189798117 86.7443189798117 652714.296656651 725.203018098279 -145257.947489801
4200 271.054243759563 122.177841194523 -49.8194998211223 86.7593703672773 86.7593703672773 86.7593703672773 653054.121580536 719.970311492116 -145320.743001892
4300 -533.954456724049 -758.500005139058 -335.733516309333 86.7712869514413 86.7712869514413 86.7712869514413 653323.253663365 712.905161349693 -145384.718208478
4400 21.27987688726 128.762169532678 59.5084257829894 86.7498983865226 86.7498983865226 86.7498983865226 652840.252781961 706.426015874678 -145448.834228346
4500 595.945188910452 621.106985828455 658.788663595037 86.7437718392981 86.7437718392981 86.7437718392981 652701.945731986 697.222060257117 -145511.493998747
